74980, 3257060, 1, 0, 0
75231, 2310144, 1, 0, 0
75481, 2441216, 1, 0, 0
75731, 3031040, 1, 0, 0
75980, 3010313, 1, 0, 0
76231, 3293184, 1, 0, 0
76481, 2179072, 1, 0, 0
76731, 3063808, 1, 0, 0
76981, 3306409, 1, 0, 0
77231, 3325952, 1, 0, 0
77481, 3686400, 1, 0, 0
77731, 3487357, 1, 0, 0
77981, 3276800, 1, 0, 0
78231, 3162112, 1, 0, 0
78481, 3289959, 1, 0, 0
78731, 3670016, 1, 0, 0
78981, 2981888, 1, 0, 0
79231, 1858827, 1, 0, 0
79481, 3014656, 1, 0, 0
79731, 3309568, 1, 0, 0
79980, 3289959, 1, 0, 0
80231, 3293184, 1, 0, 0
80481, 3653632, 1, 0, 0
80731, 3883008, 1, 0, 0
80981, 3421558, 1, 0, 0
81231, 2359296, 1, 0, 0
81481, 3211264, 1, 0, 0
81730, 3701204, 1, 0, 0
81981, 3342336, 1, 0, 0
82231, 3850240, 1, 0, 0
82480, 2352321, 1, 0, 0
82731, 2621440, 1, 0, 0
82981, 1572864, 1, 0, 0
83231, 2670592, 1, 0, 0
83480, 3421558, 1, 0, 0
83731, 3391488, 1, 0, 0
83981, 2883584, 1, 0, 0
84231, 3735552, 1, 0, 0
84481, 3569606, 1, 0, 0
84731, 3653632, 1, 0, 0
84981, 2523136, 1, 0, 0
85230, 3405108, 1, 0, 0
85481, 3260416, 1, 0, 0
85731, 2883584, 1, 0, 0
85981, 3227648, 1, 0, 0
86230, 3257060, 1, 0, 0
86481, 3080192, 1, 0, 0
86731, 3702784, 1, 0, 0
86980, 2862265, 1, 0, 0
87231, 3293184, 1, 0, 0
87481, 3391488, 1, 0, 0
87730, 3109012, 1, 0, 0
87981, 3702784, 1, 0, 0
88231, 3047424, 1, 0, 0
88481, 2637824, 1, 0, 0
88730, 3536706, 1, 0, 0
88981, 3506176, 1, 0, 0
89231, 3506176, 1, 0, 0
89480, 3059662, 1, 0, 0
89730, 2932736, 1, 0, 0
89980, 2637824, 1, 0, 0
90230, 3506176, 1, 0, 0
90480, 3129344, 1, 0, 0
90730, 2834432, 1, 0, 0
90980, 3129344, 1, 0, 0
91231, 3702784, 1, 0, 0
91481, 3555328, 1, 0, 0
91731, 3457024, 1, 0, 0
